Provinsi,Kab/Kota,Tahun,Bulan,Jenis Bank,Skema,Aset,Kredit ,DPK,NPL
Lampung,Kab. Lampung Timur,2024,Januari,BPR & BPRS,Syariah,163.060815221,-,46.114277207,-
Lampung,Kab. Lampung Utara,2024,Januari,BPR & BPRS,Syariah,192.486233246,-,77.843749774,-
Lampung,Kab. Pringsewu,2024,Januari,BPR & BPRS,Syariah,-,-,6.758792326,-
Lampung,Kab. Tanggamus,2024,Januari,BPR & BPRS,Syariah,62.488397919,-,38.323134311,-
Lampung,Kab. Tulang Bawang,2024,Januari,BPR & BPRS,Syariah,0,-,10.456222437,-
Lampung,Kab. Tulang Bawang Barat,2024,Januari,BPR & BPRS,Syariah,45.915522635,-,10.854446561,-
Lampung,Kab. Way Kanan,2024,Januari,BPR & BPRS,Syariah,107.301610712,-,50.411295346,-
Lampung,Kota Bandar Lampung,2024,Januari,BPR & BPRS,Syariah,190.512376893,-,140.114996506,-
Lampung,Kota  Metro,2024,Januari,BPR & BPRS,Syariah,132.086025873,-,70.890228169,-
Lampung,All Lampung,2024,Januari,BPR & BPRS,Syariah,1029.788239592,-,526.525864372,-
Lampung,Kab. Lampung Barat,2024,Februari,BPR & BPRS,Syariah,56.861317272,-,17.943924221,-
Lampung,Kab. Lampung Selatan,2024,Februari,BPR & BPRS,Syariah,0,-,19.013680252,-
Lampung,Kab. Lampung Tengah,2024,Februari,BPR & BPRS,Syariah,72.20122074,-,35.242700894,-
Lampung,Kab. Lampung Timur,2024,Februari,BPR & BPRS,Syariah,157.422378436,-,43.249022021,-
Lampung,Kab. Lampung Utara,2024,Februari,BPR & BPRS,Syariah,188.778935254,-,78.600172053,-
Lampung,Kab. Pringsewu,2024,Februari,BPR & BPRS,Syariah,-,-,5.473358061,-
Lampung,Kab. Tanggamus,2024,Februari,BPR & BPRS,Syariah,60.70585171,-,37.512732954,-
Lampung,Kab. Tulang Bawang,2024,Februari,BPR & BPRS,Syariah,0,-,10.066997161,-
Lampung,Kab. Tulang Bawang Barat,2024,Februari,BPR & BPRS,Syariah,45.069311943,-,9.861467182,-
Lampung,Kab. Way Kanan,2024,Februari,BPR & BPRS,Syariah,107.790095089,-,49.508089805,-
Lampung,Kota Bandar Lampung,2024,Februari,BPR & BPRS,Syariah,187.995256429,-,137.860988455,-
Lampung,Kota  Metro,2024,Februari,BPR & BPRS,Syariah,127.541964962,-,69.326183011,-
Lampung,All Lampung,2024,Februari,BPR & BPRS,Syariah,1004.366331835,-,513.65931607,-
Lampung,Kab. Lampung Barat,2024,Maret,BPR & BPRS,Syariah,59.211516815,-,18.08731442,-
Lampung,Kab. Lampung Selatan,2024,Maret,BPR & BPRS,Syariah,0,-,18.705516298,-
Lampung,Kab. Lampung Tengah,2024,Maret,BPR & BPRS,Syariah,67.841095813,-,31.329398453,-
Lampung,Kab. Lampung Timur,2024,Maret,BPR & BPRS,Syariah,154.437004719,-,42.848015888,-
Lampung,Kab. Lampung Utara,2024,Maret,BPR & BPRS,Syariah,186.28297777,-,79.000448248,-
Lampung,Kab. Pringsewu,2024,Maret,BPR & BPRS,Syariah,-,-,4.869074959,-
Lampung,Kab. Tanggamus,2024,Maret,BPR & BPRS,Syariah,59.788281873,-,37.276560338,-
Lampung,Kab. Tulang Bawang,2024,Maret,BPR & BPRS,Syariah,0,-,9.513776113,-
Lampung,Kab. Tulang Bawang Barat,2024,Maret,BPR & BPRS,Syariah,44.280357602,-,8.276933744,-
Lampung,Kab. Way Kanan,2024,Maret,BPR & BPRS,Syariah,105.170422578,-,46.06613472,-
Lampung,Kota Bandar Lampung,2024,Maret,BPR & BPRS,Syariah,187.115198187,-,137.889655078,-
Lampung,Kota  Metro,2024,Maret,BPR & BPRS,Syariah,130.462084527,-,68.517977565,-
Lampung,All Lampung,2024,Maret,BPR & BPRS,Syariah,994.588939884,-,502.380805824,-
Lampung,Kab. Lampung Barat,2024,April,BPR & BPRS,Syariah,54.850602163,-,17.59383356,-
Lampung,Kab. Lampung Selatan,2024,April,BPR & BPRS,Syariah,0,-,18.986148903,-
Lampung,Kab. Lampung Tengah,2024,April,BPR & BPRS,Syariah,71.808664232,-,30.755879136,-
Lampung,Kab. Lampung Timur,2024,April,BPR & BPRS,Syariah,149.701843081,-,41.169029704,-
Lampung,Kab. Lampung Utara,2024,April,BPR & BPRS,Syariah,182.701203272,-,76.744718723,-
Lampung,Kab. Pringsewu,2024,April,BPR & BPRS,Syariah,-,-,5.693675167,-
Lampung,Kab. Tanggamus,2024,April,BPR & BPRS,Syariah,59.648581668,-,37.436819659,-
Lampung,Kab. Tulang Bawang,2024,April,BPR & BPRS,Syariah,0,-,9.191793835,-
Lampung,Kab. Tulang Bawang Barat,2024,April,BPR & BPRS,Syariah,47.298231788,-,7.679592746,-
Lampung,Kab. Way Kanan,2024,April,BPR & BPRS,Syariah,96.880773013,-,41.188990435,-
Lampung,Kota Bandar Lampung,2024,April,BPR & BPRS,Syariah,187.279118808,-,135.633314456,-
Lampung,Kota  Metro,2024,April,BPR & BPRS,Syariah,132.63692798,-,72.474432953,-
Lampung,All Lampung,2024,April,BPR & BPRS,Syariah,982.805946005,-,494.548229277,-
Lampung,Kab. Lampung Barat,2024,Mei,BPR & BPRS,Syariah,54.867672838,-,18.425008878,-
Lampung,Kab. Lampung Selatan,2024,Mei,BPR & BPRS,Syariah,0,-,18.019206815,-
Lampung,Kab. Lampung Tengah,2024,Mei,BPR & BPRS,Syariah,72.402194009,-,30.887383109,-
Lampung,Kab. Lampung Timur,2024,Mei,BPR & BPRS,Syariah,149.071206522,-,38.962578242,-
Lampung,Kab. Lampung Utara,2024,Mei,BPR & BPRS,Syariah,196.861989014,-,75.176290572,-
Lampung,Kab. Pringsewu,2024,Mei,BPR & BPRS,Syariah,-,-,6.780331031,-
Lampung,Kab. Tanggamus,2024,Mei,BPR & BPRS,Syariah,61.481997602,-,39.197516555,-
Lampung,Kab. Tulang Bawang,2024,Mei,BPR & BPRS,Syariah,0,-,9.425637621,-
Lampung,Kab. Tulang Bawang Barat,2024,Mei,BPR & BPRS,Syariah,47.822395611,-,9.380668687,-
Lampung,Kab. Way Kanan,2024,Mei,BPR & BPRS,Syariah,98.304267108,-,42.797558293,-
Lampung,Kota Bandar Lampung,2024,Mei,BPR & BPRS,Syariah,192.308494506,-,144.357940791,-
Lampung,Kota  Metro,2024,Mei,BPR & BPRS,Syariah,137.144030591,-,78.476151002,-
Lampung,All Lampung,2024,Mei,BPR & BPRS,Syariah,1010.264247801,-,511.886271596,-
Lampung,Kab. Lampung Barat,2024,Juni,BPR & BPRS,Syariah,57.292893345,-,20.548823867,-
Lampung,Kab. Lampung Selatan,2024,Juni,BPR & BPRS,Syariah,0,-,18.751490423,-
Lampung,Kab. Lampung Tengah,2024,Juni,BPR & BPRS,Syariah,76.024624333,-,33.376024811,-
Lampung,Kab. Lampung Timur,2024,Juni,BPR & BPRS,Syariah,152.210926594,-,42.738845448,-
Lampung,Kab. Lampung Utara,2024,Juni,BPR & BPRS,Syariah,197.62730208,-,76.903675479,-
Lampung,Kab. Pringsewu,2024,Juni,BPR & BPRS,Syariah,-,-,6.385749791,-
Lampung,Kab. Tanggamus,2024,Juni,BPR & BPRS,Syariah,61.241188496,-,39.034369742,-
Lampung,Kab. Tulang Bawang,2024,Juni,BPR & BPRS,Syariah,0,-,9.454742572,-
Lampung,Kab. Tulang Bawang Barat,2024,Juni,BPR & BPRS,Syariah,48.661605133,-,8.803949322,-
Lampung,Kab. Way Kanan,2024,Juni,BPR & BPRS,Syariah,99.034011554,-,43.27388361,-
Lampung,Kota Bandar Lampung,2024,Juni,BPR & BPRS,Syariah,198.468739076,-,144.67975235,-
Lampung,Kota  Metro,2024,Juni,BPR & BPRS,Syariah,136.21422738,-,80.414294236,-
Lampung,All Lampung,2024,Juni,BPR & BPRS,Syariah,1026.775517991,-,524.365601651,-
Lampung,Kab. Lampung Barat,2024,Juli,BPR & BPRS,Syariah,57.23881,-,20.10951826,-
Lampung,Kab. Lampung Selatan,2024,Juli,BPR & BPRS,Syariah,0,-,17.825078482,-
Lampung,Kab. Lampung Tengah,2024,Juli,BPR & BPRS,Syariah,76.629681546,-,33.518083612,-
Lampung,Kab. Lampung Timur,2024,Juli,BPR & BPRS,Syariah,156.193385024,-,44.681576403,-
Lampung,Kab. Lampung Utara,2024,Juli,BPR & BPRS,Syariah,203.252169324,-,78.495268625,-
Lampung,Kab. Pringsewu,2024,Juli,BPR & BPRS,Syariah,-,-,8.217886246,-
Lampung,Kab. Tanggamus,2024,Juli,BPR & BPRS,Syariah,63.845439905,-,41.092656707,-
Lampung,Kab. Tulang Bawang,2024,Juli,BPR & BPRS,Syariah,0,-,9.926636944,-
Lampung,Kab. Tulang Bawang Barat,2024,Juli,BPR & BPRS,Syariah,49.056847561,-,8.689430184,-
Lampung,Kab. Way Kanan,2024,Juli,BPR & BPRS,Syariah,105.093908096,-,47.733063683,-
Lampung,Kota Bandar Lampung,2024,Juli,BPR & BPRS,Syariah,197.42657793,-,146.035934989,-
Lampung,Kota  Metro,2024,Juli,BPR & BPRS,Syariah,142.668393787,-,85.925014007,-
Lampung,All Lampung,2024,Juli,BPR & BPRS,Syariah,1051.405213173,-,542.250148142,-
Lampung,Kab. Lampung Barat,2024,Agustus,BPR & BPRS,Syariah,59.363999037,-,21.458691316,-
Lampung,Kab. Lampung Selatan,2024,Agustus,BPR & BPRS,Syariah,0,-,20.447453906,-
Lampung,Kab. Lampung Tengah,2024,Agustus,BPR & BPRS,Syariah,79.375574456,-,36.292898469,-
Lampung,Kab. Lampung Timur,2024,Agustus,BPR & BPRS,Syariah,157.742512176,-,46.855614303,-
Lampung,Kab. Lampung Utara,2024,Agustus,BPR & BPRS,Syariah,204.566218478,-,80.567097724,-
Lampung,Kab. Pringsewu,2024,Agustus,BPR & BPRS,Syariah,-,-,7.383819686,-
Lampung,Kab. Tanggamus,2024,Agustus,BPR & BPRS,Syariah,63.16866967,-,40.87281776,-
Lampung,Kab. Tulang Bawang,2024,Agustus,BPR & BPRS,Syariah,0,-,9.792692044,-
Lampung,Kab. Tulang Bawang Barat,2024,Agustus,BPR & BPRS,Syariah,50.937585751,-,9.74387708,-
Lampung,Kab. Way Kanan,2024,Agustus,BPR & BPRS,Syariah,104.397555369,-,46.766299337,-
Lampung,Kota Bandar Lampung,2024,Agustus,BPR & BPRS,Syariah,196.44649399,-,142.222514808,-
Lampung,Kota  Metro,2024,Agustus,BPR & BPRS,Syariah,145.490101924,-,90.11713754,-
Lampung,All Lampung,2024,Agustus,BPR & BPRS,Syariah,1061.488710851,-,552.520913973,-
Lampung,Kab. Lampung Barat,2024,September,BPR & BPRS,Syariah,61.329749198,-,22.195072616,-
Lampung,Kab. Lampung Selatan,2024,September,BPR & BPRS,Syariah,0,-,21.17047821,-
Lampung,Kab. Lampung Tengah,2024,September,BPR & BPRS,Syariah,79.320350283,-,36.242062063,-
Lampung,Kab. Lampung Timur,2024,September,BPR & BPRS,Syariah,158.837041784,-,47.046308141,-
Lampung,Kab. Lampung Utara,2024,September,BPR & BPRS,Syariah,201.835422815,-,80.354297793,-
Lampung,Kab. Pringsewu,2024,September,BPR & BPRS,Syariah,-,-,6.726056904,-
Lampung,Kab. Tanggamus,2024,September,BPR & BPRS,Syariah,62.428386874,-,40.593606064,-
Lampung,Kab. Tulang Bawang,2024,September,BPR & BPRS,Syariah,0,-,10.057263893,-
Lampung,Kab. Tulang Bawang Barat,2024,September,BPR & BPRS,Syariah,55.090592113,-,9.305546701,-
Lampung,Kab. Way Kanan,2024,September,BPR & BPRS,Syariah,107.540298279,-,47.018256046,-
Lampung,Kota Bandar Lampung,2024,September,BPR & BPRS,Syariah,198.566421961,-,141.283050119,-
Lampung,Kota  Metro,2024,September,BPR & BPRS,Syariah,148.111579969,-,91.976606444,-
Lampung,All Lampung,2024,September,BPR & BPRS,Syariah,1073.059843276,-,553.968604994,-
Lampung,Kab. Lampung Barat,2024,Oktober,BPR & BPRS,Syariah,63.131436303,-,22.807473103,-
Lampung,Kab. Lampung Selatan,2024,Oktober,BPR & BPRS,Syariah,0,-,22.611011899,-
Lampung,Kab. Lampung Tengah,2024,Oktober,BPR & BPRS,Syariah,81.737924255,-,37.673150866,-
Lampung,Kab. Lampung Timur,2024,Oktober,BPR & BPRS,Syariah,156.850850106,-,49.947749392,-
Lampung,Kab. Lampung Utara,2024,Oktober,BPR & BPRS,Syariah,199.861219158,-,79.276018952,-
Lampung,Kab. Pringsewu,2024,Oktober,BPR & BPRS,Syariah,-,-,6.080624399,-
Lampung,Kab. Tanggamus,2024,Oktober,BPR & BPRS,Syariah,62.169283711,-,40.729572465,-
Lampung,Kab. Tulang Bawang,2024,Oktober,BPR & BPRS,Syariah,0,-,10.69506611,-
Lampung,Kab. Tulang Bawang Barat,2024,Oktober,BPR & BPRS,Syariah,56.814726882,-,9.752025264,-
Lampung,Kab. Way Kanan,2024,Oktober,BPR & BPRS,Syariah,108.653829235,-,47.303776607,-
Lampung,Kota Bandar Lampung,2024,Oktober,BPR & BPRS,Syariah,201.218902973,-,137.127294759,-
Lampung,Kota  Metro,2024,Oktober,BPR & BPRS,Syariah,145.812622154,-,88.79454193,-
Lampung,All Lampung,2024,Oktober,BPR & BPRS,Syariah,1076.250794777,-,552.798305746,-
Lampung,Kab. Lampung Barat,2024,November,BPR & BPRS,Syariah,62.624590689,-,23.140992759,-
Lampung,Kab. Lampung Selatan,2024,November,BPR & BPRS,Syariah,0,-,23.573011473,-
Lampung,Kab. Lampung Tengah,2024,November,BPR & BPRS,Syariah,81.772549808,-,37.991771462,-
Lampung,Kab. Lampung Timur,2024,November,BPR & BPRS,Syariah,157.795179175,-,51.257981125,-
Lampung,Kab. Lampung Utara,2024,November,BPR & BPRS,Syariah,208.83110187,-,82.284759692,-
Lampung,Kab. Pringsewu,2024,November,BPR & BPRS,Syariah,-,-,6.919984544,-
Lampung,Kab. Tanggamus,2024,November,BPR & BPRS,Syariah,62.781512575,-,41.130163259,-
Lampung,Kab. Tulang Bawang,2024,November,BPR & BPRS,Syariah,0,-,10.431249413,-
Lampung,Kab. Tulang Bawang Barat,2024,November,BPR & BPRS,Syariah,57.040201734,-,11.340175373,-
Lampung,Kab. Way Kanan,2024,November,BPR & BPRS,Syariah,113.676698189,-,50.414899904,-
Lampung,Kota Bandar Lampung,2024,November,BPR & BPRS,Syariah,201.531115739,-,140.896793818,-
Lampung,Kota  Metro,2024,November,BPR & BPRS,Syariah,147.27738684,-,90.52729729,-
Lampung,All Lampung,2024,November,BPR & BPRS,Syariah,1093.330336619,-,569.909080112,-
Lampung,Kab. Lampung Barat,2024,Desember,BPR & BPRS,Syariah,65.392948007,-,25.120745439,-
Lampung,Kab. Lampung Selatan,2024,Desember,BPR & BPRS,Syariah,0,-,24.495993993,-
Lampung,Kab. Lampung Tengah,2024,Desember,BPR & BPRS,Syariah,85.715116534,-,42.161106245,-
Lampung,Kab. Lampung Timur,2024,Desember,BPR & BPRS,Syariah,161.376798837,-,54.639583037,-
Lampung,Kab. Lampung Utara,2024,Desember,BPR & BPRS,Syariah,208.748655847,-,83.099431374,-
Lampung,Kab. Pringsewu,2024,Desember,BPR & BPRS,Syariah,-,-,8.978487327,-
Lampung,Kab. Tanggamus,2024,Desember,BPR & BPRS,Syariah,67.598513464,-,43.528576098,-
Lampung,Kab. Tulang Bawang,2024,Desember,BPR & BPRS,Syariah,0,-,11.549522005,-
Lampung,Kab. Tulang Bawang Barat,2024,Desember,BPR & BPRS,Syariah,57.270542401,-,13.944798073,-
Lampung,Kab. Way Kanan,2024,Desember,BPR & BPRS,Syariah,119.205295911,-,53.703235496,-
Lampung,Kota Bandar Lampung,2024,Desember,BPR & BPRS,Syariah,204.103015498,-,144.096766798,-
Lampung,Kota  Metro,2024,Desember,BPR & BPRS,Syariah,152.207522451,-,92.437832699,-
Lampung,All Lampung,2024,Desember,BPR & BPRS,Syariah,1121.61840895,-,597.756078584,-
Jambi,Kab. Batanghari,2019,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2019,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2019,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2019,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2019,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2019,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2019,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2019,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2019,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2019,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2020,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2020,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2020,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2020,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2020,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2020,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2020,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2020,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2020,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2020,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2021,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2021,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2021,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2021,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2021,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2021,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2021,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2021,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2021,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2021,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2022,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2022,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2022,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2022,Desember,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2022,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2022,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2022,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2022,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2022,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2022,Desember,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2023,Januari,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2023,Januari,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2023,Januari,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2023,Januari,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2023,Januari,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2023,Januari,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2023,Januari,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2023,Januari,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2023,Januari,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2023,Januari,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2023,Februari,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2023,Februari,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2023,Februari,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2023,Februari,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2023,Februari,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2023,Februari,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2023,Februari,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2023,Februari,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2023,Februari,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2023,Februari,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2023,Maret,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2023,Maret,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2023,Maret,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2023,Maret,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2023,Maret,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2023,Maret,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2023,Maret,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2023,Maret,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2023,Maret,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2023,Maret,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2023,April,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2023,April,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2023,April,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2023,April,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2023,April,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2023,April,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2023,April,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2023,April,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2023,April,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2023,April,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2023,Mei,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2023,Mei,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2023,Mei,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2023,Mei,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2023,Mei,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2023,Mei,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2023,Mei,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2023,Mei,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2023,Mei,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2023,Mei,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2023,Juni,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2023,Juni,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2023,Juni,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2023,Juni,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2023,Juni,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2023,Juni,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2023,Juni,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2023,Juni,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2023,Juni,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2023,Juni,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2023,Juli,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2023,Juli,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2023,Juli,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2023,Juli,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2023,Juli,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2023,Juli,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2023,Juli,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2023,Juli,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2023,Juli,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2023,Juli,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2023,Agustus,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2023,Agustus,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2023,Agustus,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2023,Agustus,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2023,Agustus,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2023,Agustus,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2023,Agustus,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2023,Agustus,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2023,Agustus,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2023,Agustus,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2023,September,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2023,September,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2023,September,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2023,September,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Muaro Jambi,2023,September,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Sarolangun,2023,September,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Tanjung Jabung Barat,2023,September,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Jambi,2023,September,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kota Sungai Penuh,2023,September,BPR & BPRS,Syariah,0,-,0,-
Jambi,All Jambi,2023,September,BPR & BPRS,Syariah,0,-,0,-
Jambi,Kab. Batanghari,2023,Oktober,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Bungo,2023,Oktober,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Kerinci,2023,Oktober,BPR & BPRS,Syariah,-,-,0,-
Jambi,Kab. Merangin,2023,Oktober,BPR & BPRS,Syariah,-,-,0,-
